2020-04-23 22:25:48,365 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@548e7350: startup date [Thu Apr 23 22:25:48 IST 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-09-13 22:02:30,718 | INFO  | Listening for connections at: amqp://DESKTOP-79CBJ90:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-09-13 22:02:30,722 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-09-13 22:02:30,735 | INFO  | Listening for connections at: stomp://DESKTOP-79CBJ90:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-09-13 22:02:30,745 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-09-13 22:02:30,777 | INFO  | Listening for connections at: mqtt://DESKTOP-79CBJ90:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-09-13 22:02:30,793 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-09-13 22:02:30,812 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2020-09-13 22:02:30,953 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2020-09-13 22:02:31,205 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d2d99fc{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-09-13 22:02:31,323 | INFO  | Listening for connections at ws://DESKTOP-79CBJ90:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-09-13 22:02:31,331 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-09-13 22:02:31,334 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:DESKTOP-79CBJ90-51924-1600014750463-0:1) started | org.apache.activemq.broker.BrokerService | main
2020-09-13 22:02:31,336 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-09-13 22:02:33,893 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2020-09-13 22:02:35,314 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-09-13 22:02:35,318 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-09-13 22:02:35,786 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2020-09-13 22:02:36,597 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2020-09-13 22:02:36,927 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2020-09-13 22:04:14,781 | WARN  | Transport Connection to: tcp://127.0.0.1:51946 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51946@61616
2020-09-13 22:07:35,153 | WARN  | Transport Connection to: tcp://127.0.0.1:51959 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51959@61616
2020-09-13 22:04:14,799 | WARN  | Transport Connection to: tcp://127.0.0.1:51940 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51940@61616
2020-09-13 22:07:38,519 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:DESKTOP-79CBJ90-51924-1600014750463-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2020-09-13 22:07:38,522 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-09-13 22:07:38,524 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-09-13 22:07:38,527 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-09-13 22:07:38,530 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-09-13 22:07:38,541 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2020-09-13 22:07:38,551 | INFO  | PListStore:[D:\Software\apache-activemq-5.15.8\bin\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2020-09-13 22:07:38,570 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2020-09-13 22:07:38,573 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2020-09-13 22:07:38,577 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2020-09-13 22:07:38,716 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:DESKTOP-79CBJ90-51924-1600014750463-0:1) uptime 5 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2020-09-13 22:07:38,718 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:DESKTOP-79CBJ90-51924-1600014750463-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2020-09-13 22:07:38,720 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@243c4f91: startup date [Sun Sep 13 22:02:26 IST 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
2020-09-13 22:07:38,760 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | ActiveMQ ShutdownHook
2020-09-13 22:09:00,323 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@243c4f91: startup date [Sun Sep 13 22:09:00 IST 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-09-13 22:09:03,227 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\Software\apache-activemq-5.15.8\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2020-09-13 22:09:04,578 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2020-09-13 22:09:04,657 | INFO  | PListStore:[D:\Software\apache-activemq-5.15.8\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2020-09-13 22:09:04,821 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:DESKTOP-79CBJ90-51970-1600015144685-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2020-09-13 22:09:04,929 | INFO  | Listening for connections at: tcp://DESKTOP-79CBJ90:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-09-13 22:09:04,933 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-09-13 22:09:04,942 | INFO  | Listening for connections at: amqp://DESKTOP-79CBJ90:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-09-13 22:09:04,951 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
